snapshot_date,source_file,site_id,object_class,object_version,dist_name,operation
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-12/CHANNELGROUP-1/CHANNEL-7,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-12/CHANNELGROUP-1/CHANNEL-8,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-12/CHANNELGROUP-1/CHANNEL-9,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:LCELL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNELGROUP,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-10,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-11,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-12,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-14,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-15,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-16,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-2,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-3,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-4,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-5,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-6,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-7,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-8,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-13/CHANNELGROUP-1/CHANNEL-9,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:LCELL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNELGROUP,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-10,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-11,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-12,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-14,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-15,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-16,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-2,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-3,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-4,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-5,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-6,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-7,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-8,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-21/CHANNELGROUP-1/CHANNEL-9,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:LCELL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNELGROUP,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-10,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-11,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-12,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-14,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-15,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-16,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-2,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-3,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-4,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-5,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-6,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-7,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-8,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-22/CHANNELGROUP-1/CHANNEL-9,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:LCELL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNELGROUP,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-10,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-11,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-12,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-14,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-15,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-16,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-2,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-3,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-4,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-5,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-6,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-7,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-8,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELL-23/CHANNELGROUP-1/CHANNEL-9,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:LCELNR,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNELGROUP,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-10,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-11,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-12,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-14,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-15,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-16,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-2,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-3,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-4,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-5,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-6,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-7,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-8,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-11/CHANNELGROUP-1/CHANNEL-9,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:LCELNR,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNELGROUP,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-10,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-11,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-12,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-14,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-15,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-16,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-2,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-3,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-4,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-5,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-6,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-7,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-8,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-12/CHANNELGROUP-1/CHANNEL-9,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:LCELNR,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-13,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNELGROUP,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-13/CHANNELGROUP-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-13/CHANNELGROUP-1/CHANNEL-1,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-13/CHANNELGROUP-1/CHANNEL-10,create
2026.05.14,MRBTS1012195.xml,1012195,com.nokia.srbts.mnl:CHANNEL,MNL25R2_2503_111,MRBTS-1012195/MNL-1/MNLENT-1/CELLMAPPING-1/LCELNR-13/CHANNELGROUP-1/CHANNEL-11,create
